Id,Source,Target,Type,action,weight
7085,5E65F718nAq4Kh+I18o1aqVt6Lt6JQ==,高雄市立岡山醫院,Directed,export,1
7086,5E698663nAq4Kh+I18p49CXlSLbfYg==,國軍高雄總醫院岡山分院,Directed,export,1
7087,5E6AA0C5DWaD7gS7ZEWcSi6FvWlzPw==,衛生福利部旗山醫院,Directed,export,1
7088,5E6AFBC81s/7YYkHUaL3Mds/TzQ5DQ==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
7089,5E6B5905lr38uv9pJfjxn0ych0qpMQ==,高雄市立岡山醫院,Directed,export,1
7090,5E6DFA3DU1Ab7OFzH1rU6/CpHxqM7g==,高雄市立鳳山醫院,Directed,export,1
7091,5E725EDC63ostMI6CDZApTaxruIgWw==,國軍高雄總醫院岡山分院,Directed,export,1
7092,5E746463DWaD7gS7ZEUgCu5E7Cj8zg==,衛生福利部旗山醫院,Directed,export,1
7093,5E750EF8j20tiKcOJNRvjyYNcfeMCg==,義大醫療財團法人義大醫院,Directed,export,1
7094,5E7A1ACADWaD7gS7ZEVbAGMSQv64RA==,衛生福利部旗山醫院,Directed,export,1
7095,5E7E1F80nAq4Kh+I18rpq44M/jusqA==,高雄市立岡山醫院,Directed,export,1
7096,5E80BA258+3qpO/z404fRIbwzLXJnw==,高雄市立聯合醫院,Directed,export,1
7097,5E810E1AnAq4Kh+I18q1g8OTVj/+cw==,健仁醫院,Directed,export,1
7098,5E8483E8+0G3tzgUh1UKzl9suf7/2w==,國軍高雄總醫院左營分院,Directed,export,1
7099,5E86B1297R2c11qgu/Zb0EQFmmdUwA==,高雄市立鳳山醫院,Directed,export,1
7100,5E89B931cleseDp1/8hbmw/58LzzxQ==,義大醫療財團法人義大醫院,Directed,export,1
7101,5E907632yxRtmM73dewdTAqErQtE7A==,高雄市立小港醫院,Directed,export,1
7102,5E966295Bhhex9MB0B6F3jzedmgVNQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7103,5E966295Bhhex9MB0B6F3jzedmgVNQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7104,5E9F8157oyjNhA9fVxBgaedoaDUP9Q==,健仁醫院,Directed,export,1
7105,5EA40991pBJd2BI4r3YGMzFaK62PwQ==,健仁醫院,Directed,export,1
7106,5EA51B44U1Ab7OFzH1rQBAIk+wPXgQ==,義大醫療財團法人義大醫院,Directed,export,1
7107,5EA51F8EumkXXadWRB0r3omVr3mtfA==,高雄市立岡山醫院,Directed,export,1
7108,5EA801B7umkXXadWRB1zQhF6eBRI/A==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7109,5EA967D8U5o64qwkeViw18QOfosecQ==,高雄市立小港醫院,Directed,export,1
7110,5EAC43DCDWaD7gS7ZEXnLNwjcfb45A==,衛生福利部旗山醫院,Directed,export,1
7111,5EAED42F7R2c11qgu/Y/412VxyMTSg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7112,5EB00B9BZFaX6VKNE4cbMdXwKRcfVQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7113,5EB1D60BDscTFdfws4QdV1BNruiK9w==,杏和醫院(高雄),Directed,export,1
7114,5EB217ACL2aoLTPZYR2cPmDpIxUmSQ==,杏和醫院(高雄),Directed,export,1
7115,5EB4B627ISTNzrwpG0Lb8HdAr0oVpA==,高雄市立小港醫院,Directed,export,1
7116,5EB4FB07+0G3tzgUh1VXsVg2OaZB2w==,義大醫療財團法人義大醫院,Directed,export,1
7117,5EB4FB07+0G3tzgUh1VXsVg2OaZB2w==,國軍高雄總醫院岡山分院,Directed,export,1
7118,5EB97D774e2mfHOe5OsAE2s66UWbhA==,高雄市立大同醫院,Directed,export,1
7119,5EBC24D57NbJzxiBy5XKsPkq97X35A==,健仁醫院,Directed,export,1
7120,5EBDCB4D8+3qpO/z406pItU7uiI+NQ==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
7121,5EC289478+3qpO/z406fNPyey+x3bQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7122,5EC90E7FyxRtmM73deyNAsGtUcl7Gw==,衛生福利部旗山醫院,Directed,export,1
7123,5ECD2AEAZFaX6VKNE4d195FmjrmZjw==,高雄市立小港醫院,Directed,export,1
7124,5ECE1AFCvGPgSi9FeALo5tqZjJYjFQ==,高雄市立岡山醫院,Directed,export,1
7125,5ED3E093It/ImrxV6IIuCtlSiUQRug==,健仁醫院,Directed,export,1
7126,5ED7FC3D/WgLuqXtLy1h1eoNp4RI8Q==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7127,5ED7FC3D/WgLuqXtLy1h1eoNp4RI8Q==,高雄市立鳳山醫院,Directed,export,1
7128,5EDA7646wY616DN3kqjjsxoh0MKQ1A==,衛生福利部旗山醫院,Directed,export,1
7129,5EDD0143yDC3ipk7Qg6ldDHS4FKblg==,高雄市立小港醫院,Directed,export,1
7130,5EE00AAEbqUTjqO2b/138RJX00XPIA==,國軍高雄總醫院岡山分院,Directed,export,1
7131,5EE87933saisl6xyHX8PTEZlfK9Shg==,國軍高雄總醫院左營分院,Directed,export,1
7132,5EE97DC0U1Ab7OFzH1pNAd8w5LDQag==,義大醫療財團法人義大醫院,Directed,export,1
7133,5EEB4333pBJd2BI4r3Y7/edqCvYkeA==,高雄榮民總醫院,Directed,export,1
7134,5EECA619yDC3ipk7Qg5zXjbIH6H+ag==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
7135,5EECA619yDC3ipk7Qg5zXjbIH6H+ag==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
7136,5EF0D195pBJd2BI4r3aEAwBeqZFqfg==,高雄市立大同醫院,Directed,export,1
7137,5EF1237AL2aoLTPZYR2+L94FuCxWsw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7138,5EF13820wY616DN3kqj6BDGtYb2WLQ==,高雄市立小港醫院,Directed,export,1
7139,5EF28026d5tYJMFKkGKRhVKzyKUpCQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7140,5EF7324AbuM4IIp3eDXFZN0Bpygg1w==,國軍高雄總醫院附設民眾診療處,Directed,export,1
7141,5EF96EB9j20tiKcOJNS4JvxPkKsR+Q==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7142,5EFD92ABD6hkSYBAmxpc6HPpwBSrsQ==,高雄市立岡山醫院,Directed,export,1
7143,5EFF1600u9KWPq7OZVT646i5+vYZJA==,高雄市立小港醫院,Directed,export,1
7144,5EFF3078Oqf67ocMbHdPytcaok9oAA==,義大醫療財團法人義大醫院,Directed,export,1
7145,5F0138D5umkXXadWRB1wIIIsBcgXtg==,健仁醫院,Directed,export,1
7146,5F03B940pBJd2BI4r3ajdxwF9gmocA==,高雄市立小港醫院,Directed,export,1
7147,5F075DF4vGPgSi9FeAJ5h9cc+1DAsg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7148,5F07BE7B6DhYKJNQ+QmEiEA89R7mRQ==,衛生福利部旗山醫院,Directed,export,1
7149,5F084C007f3iNcBold2udVgOpmZW3w==,衛生福利部旗山醫院,Directed,export,1
7150,5F0A7B42igIAY5q6PlSA9yJt4UDXNw==,高雄市立岡山醫院,Directed,export,1
7151,5F0AF481cleseDp1/8hjGKvlLxaklA==,衛生福利部旗山醫院,Directed,export,1
7152,5F0D7B98gje+pTksePIK/PYz0YcZcA==,建佑醫院,Directed,export,1
7153,5F15E0CAC/fBH/iyYRyVao7CWkkxHg==,高雄市立大同醫院,Directed,export,1
7154,5F1747F4jLraRWXYWpuk1z+RsrBjUg==,衛生福利部旗山醫院,Directed,export,1
7155,5F251FE4yDC3ipk7Qg5xC6Lkw1rexg==,義大癌治療醫院,Directed,export,1
7156,5F2BC3D8Osjx8jqmCylgvG7Gp2oKiA==,義大醫療財團法人義大醫院,Directed,export,1
7157,5F2F8B63buM4IIp3eDXYoCoH0NKdcg==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
7158,5F31CEDDDWaD7gS7ZEVssAfwy9kLnw==,衛生福利部旗山醫院,Directed,export,1
7159,5F32363C/WgLuqXtLy0FGYRrAtxAyw==,義大醫療財團法人義大醫院,Directed,export,1
7160,5F35E282A4iHmj/hn+GOSRlUVBOHIg==,高雄市立鳳山醫院,Directed,export,1
7161,5F36EA97SjPnGiXD/y3ptQhbU/Feqw==,高雄榮民總醫院,Directed,export,1
7162,5F3C4ECDL2aoLTPZYR3d9JH7lZKPSQ==,國軍高雄總醫院岡山分院,Directed,export,1
7163,5F3F90802qhFB6kraWWIkGi+UOh1XA==,健仁醫院,Directed,export,1
7164,5F47436AG3eJZHP+LGkgfvHhxjSnAw==,高雄市立大同醫院,Directed,export,1
7165,5F481A94L2aoLTPZYR2SHM/ShHio0Q==,高雄榮民總醫院,Directed,export,1
7166,5F4C7413K/7156Mz9CSRyTseXSMIig==,高雄市立岡山醫院,Directed,export,1
7167,5F4CC502usT1dYM/vwD0y+uEWEFhjg==,健仁醫院,Directed,export,1
7168,5F4D5EA3diDmr/smLy6XRa7Z6DL2IA==,高雄市立小港醫院,Directed,export,1
7169,5F4FA0FB1pStSuIZbDQ=,高雄市立小港醫院,Directed,export,1
7170,5F4FA0FB1pStSuIZbDQ=,健仁醫院,Directed,export,1
7171,5F4FA0FB1pStSuIZbDQ=,瑞生醫院,Directed,export,1
7172,5F523E4C//KKqGF9d/iyOVbR3ahIrA==,國軍高雄總醫院左營分院,Directed,export,1
7173,5F5B643FDWaD7gS7ZEXcX8JcyLztRQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7174,5F5D8257pBJd2BI4r3bVOW0tVlH1cg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7175,5F609E99uxPQVWaqtLd9Tu6e9JagYQ==,健仁醫院,Directed,export,1
7176,5F61299C+0G3tzgUh1W9kJ7gFa2UvQ==,高雄市立大同醫院,Directed,export,1
7177,5F637BCFh2uQam0x+4UiPaABqrRoWg==,高雄市立小港醫院,Directed,export,1
7178,5F63F47B8+3qpO/z406S0J4HichNkA==,國軍高雄總醫院左營分院,Directed,export,1
7179,5F6BF8A8bHUXRVCSIjAp3Txgxi8WUA==,健仁醫院,Directed,export,1
7180,5F74F01C8+3qpO/z407sMk4TXfzllA==,高雄榮民總醫院,Directed,export,1
7181,5F755DD15ACAyzKGkl7xEyDZtS5SoQ==,衛生福利部旗山醫院,Directed,export,1
7182,5F7A89EADWaD7gS7ZEUakIQ3olWwZw==,衛生福利部旗山醫院,Directed,export,1
7183,5F8109D7z4ngs0a0kgYkrH7S+Vz5PQ==,國軍高雄總醫院岡山分院,Directed,export,1
7184,5F81B71AV1tKDO6KVMJ4knYPWSvpIA==,高雄市立鳳山醫院,Directed,export,1
7185,5F826F92bUvPfXyfBgknyTplTmcqPA==,大東醫院,Directed,export,1
7186,5F8BC330vGPgSi9FeALqkJDhQ8kIIg==,高雄市立岡山醫院,Directed,export,1
7187,5F8F4A25Va53qzJCGJTiqShVcUlg7g==,衛生福利部旗山醫院,Directed,export,1
7188,5F8F8D42U1Ab7OFzH1q2ZVSR1YeLuw==,高雄市立鳳山醫院,Directed,export,1
7189,5F8F9580S7WmEcYn4NYMp78w8WZ7+Q==,高雄榮民總醫院,Directed,export,1
7190,5F8F9580S7WmEcYn4NYMp78w8WZ7+Q==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
7191,5F91E6ADz4ngs0a0kgZSQzHUg6yknQ==,國軍高雄總醫院岡山分院,Directed,export,1
7192,5F957C3FwY616DN3kqgAIJPM1oSUDA==,衛生福利部旗山醫院,Directed,export,1
7193,5F982268qCVsxAYmz7C6mjWsUixhAA==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
7194,5F982268qCVsxAYmz7C6mjWsUixhAA==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
7195,5F9C8A58SBhpL+kaWxYDatQ/MoJUYQ==,高雄榮民總醫院,Directed,export,1
7196,5FA0A376SjPnGiXD/y0yi1eFQd+lJw==,衛生福利部旗山醫院,Directed,export,1
7197,5FAC3B1ETFpupPx8Xtxje+3Oha+pEQ==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
7198,5FB71EC8h2uQam0x+4Wm7oKPwgTlgA==,衛生福利部旗山醫院,Directed,export,1
7199,5FBC2D01nAq4Kh+I18oXLUCz3EItyQ==,國軍高雄總醫院岡山分院,Directed,export,1
7200,5FBD1B23saisl6xyHX9M1rbiRQCd+g==,高雄市立民生醫院,Directed,export,1
7201,5FBF151E2SBamb8+2ngsgEtsMJgAAQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7202,5FC5F905d5tYJMFKkGL+xyflQ0KKGg==,高雄市立岡山醫院,Directed,export,1
7203,5FC6A3BE7R2c11qgu/aY/j+6iTMIqA==,建佑醫院,Directed,export,1
7204,5FCA05A4j20tiKcOJNThB+gvqI1B8g==,高雄市立鳳山醫院,Directed,export,1
7205,5FCAA26A+0G3tzgUh1VUSWPd75evUA==,高雄市立岡山醫院,Directed,export,1
7206,5FCED65E6DhYKJNQ+QkIyhvnjos2Mw==,高雄市立小港醫院,Directed,export,1
7207,5FD590AASBhpL+kaWxbnVp7upLcTbA==,義大醫療財團法人義大醫院,Directed,export,1
7208,5FD9E3A3umkXXadWRB3xAZYgOYThmQ==,義大醫療財團法人義大醫院,Directed,export,1
7209,5FDD55A4usT1dYM/vwB2kano9yuI1Q==,高雄榮民總醫院,Directed,export,1
7210,5FDDDF7Dv4KicDZ+0/nW2LrxtIlvSA==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
7211,5FE0CDF5hSYDgHa1m/4pIoE4RNS21w==,高雄市立大同醫院,Directed,export,1
7212,5FE4D8A3xmdjhCjgI+kGwGRDbexnmQ==,義大醫療財團法人義大醫院,Directed,export,1
7213,6000D18Dk15+Rf7t2D1kOKYPcZC5Bg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7214,60022737It/ImrxV6IK4tRLYbisGJA==,高雄市立小港醫院,Directed,export,1
7215,6005C1C6xtqGdxSBUxvUTO4PPwgmIg==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
7216,600F1BA5j20tiKcOJNS7n47mG/JtTg==,健仁醫院,Directed,export,1
7217,601177DEbqUTjqO2b/0sIx62bAeSqA==,高雄市立小港醫院,Directed,export,1
7218,60174D01uxPQVWaqtLc7rYxEy5C7XQ==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
7219,601AD69ClBu9iOVLyqzt5+j2NmffdQ==,國軍高雄總醫院左營分院,Directed,export,1
7220,601C7FC0nAq4Kh+I18omGIwkq/xjpQ==,義大醫療財團法人義大醫院,Directed,export,1
7221,60237644D6hkSYBAmxphswujtp/5hA==,高雄市立小港醫院,Directed,export,1
7222,602B0B68+0G3tzgUh1UDVlg9OB6cBw==,健仁醫院,Directed,export,1
7223,602BE8A3DWaD7gS7ZEU4iBvC6OpHxQ==,衛生福利部旗山醫院,Directed,export,1
7224,602D8C89XgMPZk/HJLE1Tzz4CqApcQ==,高雄市立鳳山醫院,Directed,export,1
7225,6033FEE9gz5LFupBHDoOHXOTLbUO/w==,高雄市立小港醫院,Directed,export,1
7226,603B86F8HwaqF9xQUZms1bNpp6iOew==,大東醫院,Directed,export,1
7227,603BFAD4gz5LFupBHDrVoKPw42nf5w==,高雄市立小港醫院,Directed,export,1
7228,603E3CC45ACAyzKGkl4iL61+F22Hcw==,衛生福利部旗山醫院,Directed,export,1
7229,60476994K/7156Mz9CTCyzMT1uXE/A==,義大醫療財團法人義大醫院,Directed,export,1
7230,60476994K/7156Mz9CTCyzMT1uXE/A==,國軍高雄總醫院岡山分院,Directed,export,1
7231,604B801FdIBCQ4ZKTyjz0uP/P7y5Yw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7232,604C253FU1Ab7OFzH1qMujhQdFpWsA==,高雄市立鳳山醫院,Directed,export,1
7233,6053A25Aj20tiKcOJNRoOy3PrLHWRQ==,義大醫療財團法人義大醫院,Directed,export,1
7234,60541845v4KicDZ+0/nhoFlQL6IdhQ==,高雄市立聯合醫院,Directed,export,1
7235,605941F5a3szZM1y36C9QYGrQ1Y0ig==,高雄市立小港醫院,Directed,export,1
7236,605B74512qhFB6kraWXVuKNqEE1QmA==,國軍高雄總醫院附設民眾診療處,Directed,export,1
7237,606B5822+0G3tzgUh1XNGAQcirOADA==,義大醫療財團法人義大醫院,Directed,export,1
7238,6077A9E48+3qpO/z404xvOntmHy6KQ==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7239,60818958DWaD7gS7ZEX1tfhDpTqo8w==,大東醫院,Directed,export,1
7240,608F37ACDWaD7gS7ZEU1aIk/svyThQ==,衛生福利部旗山醫院,Directed,export,1
7241,60982B501GXSazRJsDfIZId/nGqmMw==,健仁醫院,Directed,export,1
7242,60A1184C8+3qpO/z404xrTxCxj9luA==,國軍高雄總醫院左營分院,Directed,export,1
7243,60A492E7ZFaX6VKNE4eiQ0pzsM1u+A==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7244,60A5A214SJ7sdRj056O0+un8xUOarA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7245,60B217A16DhYKJNQ+QlHZqlqPeoUFA==,健仁醫院,Directed,export,1
7246,60B7F145igIAY5q6PlSwVUxv16a8bg==,高雄市立岡山醫院,Directed,export,1
7247,60B934C1Bhhex9MB0B5aDwXjOVjsoA==,高雄榮民總醫院,Directed,export,1
7248,60BB371Ad5tYJMFKkGKmZ94xiT3X3Q==,建佑醫院,Directed,export,1
7249,60BD44EFo2OpBK0BlQ5E9ENsw1GadQ==,杏和醫院(高雄),Directed,export,1
7250,60BD44EFo2OpBK0BlQ5E9ENsw1GadQ==,杏和醫院(高雄),Directed,export,1
7251,60BD44EFo2OpBK0BlQ5E9ENsw1GadQ==,杏和醫院(高雄),Directed,export,1
7252,60C1DB32igIAY5q6PlSNz/g9d7XwXw==,義大醫療財團法人義大醫院,Directed,export,1
7253,60C1DB32igIAY5q6PlSNz/g9d7XwXw==,高雄市立岡山醫院,Directed,export,1
7254,60C77378wcnW9Dvi8h/Bbv1nW11C4g==,高雄市立岡山醫院,Directed,export,1
7255,60CC5956I8ezCx4nJ45YoC6EDalwhg==,義大醫療財團法人義大醫院,Directed,export,1
7256,60CF448AyROSn2e2vhPjONpHuMXA7Q==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
7257,60D36FECh2uQam0x+4W1vmtMKar45w==,衛生福利部旗山醫院,Directed,export,1
7258,60D36FECh2uQam0x+4W1vmtMKar45w==,衛生福利部旗山醫院,Directed,export,1
7259,60D8627DwY616DN3kqjHGgOovGU0Ug==,高雄市立岡山醫院,Directed,export,1
7260,60D9404BwlzowYfZvY3OagKwTwkDcg==,杏和醫院(高雄),Directed,export,1
7261,60D953C6It/ImrxV6IK2VtHdneh6VQ==,高雄市立小港醫院,Directed,export,1
7262,60D9B88CDWaD7gS7ZEUAQG2T5gTIeQ==,衛生福利部旗山醫院,Directed,export,1
7263,60DA4F65oyjNhA9fVxDisIzn+mtwZQ==,高雄市立小港醫院,Directed,export,1
7264,60DA8D03nAq4Kh+I18p3o7rd9zqjgg==,國軍高雄總醫院岡山分院,Directed,export,1
7265,60DA8E49K/7156Mz9CRgYDIyUF9qtg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7266,60E3004CXuPIjlTys3LSdueT+SeLGQ==,國軍高雄總醫院岡山分院,Directed,export,1
7267,60EB1E87DWaD7gS7ZEW+oWxb9qqQJw==,高雄榮民總醫院,Directed,export,1
7268,60EB1E87DWaD7gS7ZEW+oWxb9qqQJw==,衛生福利部旗山醫院,Directed,export,1
7269,60EB922B8+3qpO/z4058JkokzdJoCQ==,杏和醫院(高雄),Directed,export,1
7270,60EC4A26Z800CRpqA5jxTCsWR8vk3g==,義大醫療財團法人義大醫院,Directed,export,1
7271,60EF6933MN7bDif4e6h045OcPrZKkA==,國軍高雄總醫院附設民眾診療處,Directed,export,1
7272,60FAD001YaDDJdMzZVDJf/1mFcx+jQ==,高雄市立小港醫院,Directed,export,1
7273,60FBC222uxPQVWaqtLduReGxtiLjYg==,健仁醫院,Directed,export,1
7274,6102AA32U1Ab7OFzH1pCs4yxYVRAAw==,高雄市立鳳山醫院,Directed,export,1
7275,610EA9D5umkXXadWRB2/5QoAR8apYQ==,建佑醫院,Directed,export,1
7276,61163F52sxzFEqyUN7QO1qensLiAEw==,國軍高雄總醫院左營分院,Directed,export,1
7277,611CA8C67f3iNcBold2YgptQjraavA==,義大醫療財團法人義大醫院,Directed,export,1
7278,6120EA20U1Ab7OFzH1okuyHCOLo/EQ==,義大醫療財團法人義大醫院,Directed,export,1
7279,61219B9E6V0Ty59jJfs+bUG1tPKQKw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7280,6121E15F7R2c11qgu/Znl0IrpbG70g==,義大醫療財團法人義大醫院,Directed,export,1
7281,6121E15F7R2c11qgu/Znl0IrpbG70g==,國軍高雄總醫院左營分院,Directed,export,1
7282,6122B741/WgLuqXtLy3xzQVfMffRfg==,高雄市立大同醫院,Directed,export,1
7283,61287348Bhhex9MB0B762w0wiMIXQQ==,瑞生醫院,Directed,export,1
7284,612A9E3EDWaD7gS7ZEXTKppC6Ve/hg==,健仁醫院,Directed,export,1
7285,61322A4EU1Ab7OFzH1pXZwLcqZ+AVA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7286,61324662oEpqPyYco68HGZF8D3udgw==,義大醫療財團法人義大醫院,Directed,export,1
7287,61324662oEpqPyYco68HGZF8D3udgw==,國軍高雄總醫院附設民眾診療處,Directed,export,1
7288,61324662oEpqPyYco68HGZF8D3udgw==,健仁醫院,Directed,export,1
7289,61324662oEpqPyYco68HGZF8D3udgw==,健仁醫院,Directed,export,1
7290,61324662oEpqPyYco68HGZF8D3udgw==,健仁醫院,Directed,export,1
7291,61324662oEpqPyYco68HGZF8D3udgw==,高雄市立鳳山醫院,Directed,export,1
7292,61324662oEpqPyYco68HGZF8D3udgw==,杏和醫院(高雄),Directed,export,1
7293,61324662oEpqPyYco68HGZF8D3udgw==,杏和醫院(高雄),Directed,export,1
7294,61324662oEpqPyYco68HGZF8D3udgw==,建佑醫院,Directed,export,1
7295,61324662oEpqPyYco68HGZF8D3udgw==,國軍高雄總醫院岡山分院,Directed,export,1
7296,61324662oEpqPyYco68HGZF8D3udgw==,衛生福利部旗山醫院,Directed,export,1
7297,61370EA2V1tKDO6KVMI9T7NECJbkVw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7298,613D4385h2uQam0x+4XFom2Wh31XEQ==,義大醫療財團法人義大醫院,Directed,export,1
7299,614256356/E8t5UMGb+qmNdin1hrzg==,高雄市立小港醫院,Directed,export,1
7300,61428B01r/0IYc2iUXE6Us4aqNxUCg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7301,6145025CYrDMNigyWcZorQZtBYeF0A==,杏和醫院(高雄),Directed,export,1
7302,61452532KFvuA1oMBPgBN4/iUR/SEg==,義大醫療財團法人義大醫院,Directed,export,1
7303,614BEEDFU1Ab7OFzH1rkEuJFkcb0Aw==,杏和醫院(高雄),Directed,export,1
7304,614C46FB7NbJzxiBy5U1U8gfNoPlFg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7305,614C46FB7NbJzxiBy5U1U8gfNoPlFg==,高雄市立鳳山醫院,Directed,export,1
7306,614C46FB7NbJzxiBy5U1U8gfNoPlFg==,高雄市立鳳山醫院,Directed,export,1
7307,61529C9EJ+XiGxcBkpnubV2HNS3eBg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7308,615765B0Z5k3GMbPNf1jqHF4zObuvQ==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
7309,615CD3F1yDC3ipk7Qg74iZHVolpu/g==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7310,615D3ED0wY616DN3kqil0Rlbvyk9WQ==,義大醫療財團法人義大醫院,Directed,export,1
7311,6168503Cgje+pTksePLWe5HgScfNmA==,建佑醫院,Directed,export,1
7312,617B5CCDZVLiNnmEv/dkLnjxLXdyOw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7313,617DD35BfQogpzl2eYAhdL3K1JxTBg==,義大醫療財團法人義大醫院,Directed,export,1
7314,618042B8nAq4Kh+I18rm+HHsQaNmWw==,天主教聖功醫療財團法人聖功醫院,Directed,export,1
7315,618182DFwY616DN3kqiEswDmoUAJlw==,國軍高雄總醫院岡山分院,Directed,export,1
7316,6181F3EAAviVLh06CRQnqRG4epWSsw==,財團法人私立高雄醫學大學附設中和紀念醫院,Directed,export,1
7317,61833CF97R2c11qgu/akQ/l/I0c+Ig==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7318,61845E1AmCNUw1yjUA7RZiiFrCuLww==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7319,6184B1307NbJzxiBy5VLU4+Js9SQJg==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7320,6186B59BDWaD7gS7ZEWjw7hFzlvliQ==,衛生福利部旗山醫院,Directed,export,1
7321,618A97EDQkQl3dcD2qK+zF7adPU56A==,高雄市立小港醫院,Directed,export,1
7322,618CC569kNta5b3JMcKYUfoB5+fcOg==,高雄市立小港醫院,Directed,export,1
7323,6192ECE1G3eJZHP+LGmgALnAGkFOpg==,義大醫療財團法人義大醫院,Directed,export,1
7324,6194294B/WgLuqXtLy1PTWZxdYLH7w==,義大醫療財團法人義大醫院,Directed,export,1
7325,619DC6E5yROSn2e2vhMjwgJ0CssdSA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7326,61A1EA72lr38uv9pJfj7FDwd8CFvyA==,高雄市立大同醫院,Directed,export,1
7327,61A2E5F8DWaD7gS7ZEWsvgOYncWJXg==,衛生福利部旗山醫院,Directed,export,1
7328,61ABD55FBMQDeW100YuTTzKYUsneEg==,義大醫療財團法人義大醫院,Directed,export,1
7329,61B34949K/7156Mz9CTltmo9GNLuvA==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7330,61B502F67R2c11qgu/atLj9eCtzd8g==,杏和醫院(高雄),Directed,export,1
7331,61BC71157R2c11qgu/aJqcrP9s48vw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7332,61BC71157R2c11qgu/aJqcrP9s48vw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
7333,61BF2ABE+0G3tzgUh1X9n5yYbT9bYg==,健仁醫院,Directed,export,1
7334,61C81881z4ngs0a0kgY+V0yrq1TuwQ==,國軍高雄總醫院岡山分院,Directed,export,1
7335,61D0F088f4/zqyLnLexCksbl2uNszQ==,國軍高雄總醫院岡山分院,Directed,export,1
7336,61DA0CC6osRRy2TBEdSyHEJ+6EB19g==,健仁醫院,Directed,export,1
7337,61E1524646NcRNSl1gzNKk7mZ1QO2A==,義大醫療財團法人義大醫院,Directed,export,1
7338,61F6C4FCvGPgSi9FeAKkYfalklwkgA==,衛生福利部旗山醫院,Directed,export,1
7339,6201ED5FsA8tr+pVUawp8isHdXo7BA==,阮綜合醫療社團法人阮綜合醫院,Directed,export,1
7340,62062A55gje+pTksePLGudT1oKYS7A==,國軍高雄總醫院左營分院,Directed,export,1
7341,6207558DD6hkSYBAmxoL4R6W7A64+w==,建佑醫院,Directed,export,1
7342,620C7D96kdpSho6/xPiadUf9ONOTcg==,高雄市立小港醫院,Directed,export,1
7343,620E9D4A7R2c11qgu/Yov/mIFbMhxw==,長庚醫療財團法人高雄長庚紀念醫院,Directed,export,1
